20070919_090730 328.7340_0A 0.31 5.20 5202
20070919_093730 328.7340_0A 0.32 5.22 5138
20070919_100730 328.7340_0A 0.35 5.30 5479
20070919_103730 328.7340_0A 0.37 5.43 5611
20070919_110730 328.7340_0A 0.41 5.63 6286
20070919_113730 328.7340_0A 0.44 5.81 6955
20070919_120730 328.7340_0A 0.46 2.86 7219
20070919_123730 328.7340_0A 0.5 6.39 8359
20070919_130730 328.7340_0A 0.53 6.65 9043
20070919_133730 328.7340_0A 0.57 6.90 9813
20070919_140730 328.7340_0A 0.58 6.99 9951
20070919_143730 328.7340_0A 0.61 7.18 10332
20070919_150730 328.7340_0A 0.68 7.89 12249
20070919_153730 328.7340_0A 0.71 7.83 12543
20070919_160730 328.7340_0A 0.73 8.03 12888
20070919_163730 328.7340_0A 0.75 8.36 13924
20070919_170730 328.7340_0A 0.79 8.65 14803
20070919_173730 328.7340_0A 0.79 8.64 14780
20070919_180730 328.7340_0A 0.77 8.69 14068
20070919_183730 328.7340_0A 0.78 8.87 15067
20070919_190730 328.7340_0A 0.79 8.94 15115
20070919_193730 328.7340_0A 0.77 9.00 15059
20070919_200730 328.7340_0A 0.77 9.17 15782
20070919_203730 328.7340_0A 0.77 9.37 16446
20070919_210730 328.7340_0A 0.77 9.59 17049
20070919_213730 328.7340_0A 0.74 9.81 17620
20070919_220730 328.7340_0A 0.73 9.92 17555
20070919_223730 328.7340_0A 0.7 10.01 17255
20070923_103730 332.9215_0B 0.5 7.33 2342
20070923_110730 332.9215_0B 0.47 7.23 2387
20070923_113730 332.9215_0B 0.45 7.14 2478
20070923_120730 332.9215_0B 0.39 7.06 2371
20070923_123730 332.9215_0B 0.29 6.97 1983
20070923_130730 332.9215_0B 0.31 7.01 1946
20070923_133730 332.9215_0B 0.32 7.16 2023
20070923_140730 332.9215_0B 0.29 7.62 1909
20070923_143730 332.9215_0B 0.34 8.36 2201
20070923_150730 332.9215_0B 0.31 8.63 2038
20070923_153730 332.9215_0B 0.38 9.46 2462
20070923_160730 332.9215_0B 0.36 9.70 2225
20070923_163730 332.9215_0B 0.41 10.26 2691
20070923_170730 332.9215_0B 0.45 10.75 3112
20070923_173730 332.9215_0B 0.57 11.72 4376
20070923_180730 332.9215_0B 0.57 12.04 4572
20070923_183730 332.9215_0B 0.68 13.02 5929
20070923_190730 332.9215_0B 0.69 13.37 6247
20070923_193730 332.9215_0B 0.76 14.00 7377
20070923_200730 332.9215_0B 0.79 14.57 8157
20070923_203730 332.9215_0B 0.93 15.62 10509
20070923_213730 333.3799_0A 0.12 3.94 3383
20070923_220730 333.3799_0A 0.17 4.16 4358
20070923_223730 333.3799_0A 0.22 4.51 5701
20070923_230730 333.3799_0A 0.23 4.71 5723
20070923_233730 333.3799_0A 0.24 4.86 5810
20070924_000730 333.3799_0A 0.26 5.00 5949
20070924_003730 333.3799_0A 0.26 5.17 6474
20070924_010730 333.3799_0A 0.25 5.24 6774
20070924_013730 333.3799_0A 0.26 5.24 6864
20070924_020730 333.3799_0A 0.25 5.29 7019
20070924_023730 333.3799_0A 0.26 5.30 7093
20070924_030730 333.3799_0A 0.27 5.37 7605
20070924_033730 333.3799_0A 0.29 5.51 8273
20070924_040730 333.3799_0A 0.3 5.55 8264
20070924_043730 333.3799_0A 0.29 5.66 8522
20070924_050730 333.3799_0A 0.31 5.68 8681
20070924_053730 333.3799_0A 0.31 5.80 9000
20070924_060730 333.3799_0A 0.32 5.82 9467
20070924_133730 333.7965_0B 0.73 7.82 7738
20070924_140730 333.7965_0B 0.77 8.02 7762
20070924_143730 333.7965_0B 0.83 8.22 7980
20070924_150730 333.7965_0B 0.97 8.70 9792
20070924_153730 333.7965_0B 0.98 9.07 10783
20070924_160730 333.7965_0B 1.05 9.74 12792
20070924_163730 333.7965_0B 1.01 9.78 12032
20070924_170730 333.7965_0B 1.12 10.15 14957
20070924_173730 333.7965_0B 1.15 10.26 14121
20070924_180730 333.7965_0B 1.29 10.47 17605
20070924_183730 333.7965_0B 1.34 10.59 16932
20070924_190730 333.7965_0B 1.46 10.83 19989
20070924_193730 333.7965_0B 1.52 11.36 21247
20070924_200730 333.7965_0B 1.51 11.40 24116
20070924_203730 333.7965_0B 1.52 11.87 24683
20070924_210730 333.7965_0B 1.56 12.13 27964
20070924_213730 333.7965_0B 1.61 12.53 28747
20070924_220730 333.7965_0B 1.6 12.52 27712
20070924_223730 333.7965_0B 1.54 12.58 26893
20070924_230730 333.7965_0B 1.51 12.63 26753
20070924_233730 333.7965_0B 1.66 12.93 34585
20070925_000730 333.7965_0B 1.71 13.35 35472
20070925_003730 333.7965_0B 1.66 13.60 42969
20070925_005230 333.7965_0B 1.67 13.64 36851
20070925_010730 333.7965_0B 1.64 13.61 35976
20070925_013730 333.7965_0B 1.58 13.60 32971
20070925_015230 333.7965_0B 1.59 13.67 36550
20070925_020730 333.7965_0B 1.55 13.70 33693
20070925_023730 333.7965_0B 1.6 13.92 42384
20070925_025230 333.7965_0B 1.58 14.08 37312
20070926_040730 335.6715_0A 0.05 4.20 1125
20070926_043730 335.6715_0A 0.1 5.46 2387
20070926_050730 335.6715_0A 0.1 5.80 2721
20070926_053730 335.6715_0A 0.11 6.67 3802
20070926_060730 335.6715_0A 0.11 6.94 4839
20070926_063730 335.6715_0A 0.11 7.13 5548
20071001_033730 340.6507_0A 0.0 2.45 22
20071001_035230 340.6507_0A 0.02 3.78 916
20071001_040730 340.6507_0A 0.04 4.25 1611
20071001_043730 340.6507_0A 0.08 5.41 2222
20071001_045230 340.6507_0A 0.1 5.73 3147
20071001_050730 340.6507_0A 0.12 5.87 3144
20071001_053730 340.6507_0A 0.17 5.95 3518
20071001_055230 340.6507_0A 0.19 5.96 3605
20071001_060730 340.6507_0A 0.22 6.29 4455
20071001_063730 340.6507_0A 0.25 6.58 4818
20071001_065230 340.6507_0A 0.26 6.76 5611
20071001_070730 340.6507_0A 0.25 6.94 5730
20071001_073730 340.6507_0A 0.25 7.21 6937
20071001_075230 340.6507_0A 0.23 7.39 7275
20071001_080730 340.6507_0A 0.23 7.51 6914
20071001_083730 340.6507_0A 0.21 7.57 6700
20071001_085230 340.6507_0A 0.19 7.63 6747
20071001_090730 340.6507_0A 0.19 7.78 7391
20071004_170730 344.0465_0A 0.27 3.34 1745
20071004_173730 344.0465_0A 0.24 3.34 1561
20071004_180730 344.0465_0A 0.25 3.34 1503
20071004_183730 344.0465_0A 0.29 3.41 1622
20071004_190730 344.0465_0A 0.31 3.49 1681
20071004_193730 344.0465_0A 0.35 3.55 1964
20071004_200730 344.0465_0A 0.38 3.56 1997
20071004_203730 344.0465_0A 0.42 3.40 2658
20071004_210730 344.0465_0A 0.42 3.26 2613
20071004_213730 344.0465_0A 0.4 3.15 2928
20071004_220730 344.0465_0A 0.43 2.96 3094
20071004_223730 344.0465_0A 0.4 2.96 2908
20071004_230730 344.0465_0A 0.49 3.01 3546
20071004_233730 344.0465_0A 0.41 0.00 3365
20071005_000730 344.0465_0A 0.36 0.00 3567
20071005_003730 344.0465_0A 0.32 0.00 3544
20071005_010730 344.0465_0A 0.34 0.00 4287
20071005_013730 344.0465_0A 0.37 0.00 5095
20071005_020730 344.0465_0A 0.37 0.00 5275
20071005_023730 344.0465_0A 0.42 0.00 6368
20071005_030730 344.0465_0A 0.42 0.00 6357
20071005_033730 344.0465_0A 0.44 0.00 6374
20071005_040730 344.0465_0A 0.46 0.00 6705
20071005_043730 344.0465_0A 0.51 0.00 8236
20071005_050730 344.0465_0A 0.52 0.00 7919
20071005_053730 344.0465_0A 0.54 0.00 8645
20071005_060730 344.0465_0A 0.53 0.00 8656
20071005_063730 344.0465_0A 0.52 0.00 8829
20071005_070730 344.0465_0A 0.51 0.00 8844
20071005_073730 344.0465_0A 0.49 0.00 9609
20071005_080730 344.0465_0A 0.43 0.00 9472
20071005_083730 344.0465_0A 0.41 0.00 10077
20071005_090730 344.0465_0A 0.4 0.00 10443
20071008_163730 348.0882_0B 0.7 6.03 5183
20071008_170730 348.0882_0B 0.87 6.23 6261
20071008_173730 348.0882_0B 1.03 6.53 7551
20071008_180730 348.0882_0B 1.16 6.99 9516
20071008_183730 348.0882_0B 1.31 7.59 12123
20071008_190730 348.0882_0B 1.41 7.96 14035
20071008_193730 348.0882_0B 1.61 8.77 17846
20071008_200730 348.0882_0B 1.7 9.12 20343
20071008_203730 348.0882_0B 1.93 9.82 25019
20071008_210730 348.0882_0B 2.03 10.32 28118
20071008_213730 348.0882_0B 2.23 11.16 34118
20071008_220730 348.0882_0B 2.35 11.51 37091
20071008_223730 348.0882_0B 2.41 12.11 41419
20071008_230730 348.0882_0B 2.67 13.16 50008
20071008_233730 348.0882_0B 2.59 13.48 53285
20071009_000730 348.0882_0B 2.93 14.53 65969
20071009_003730 348.0882_0B 2.96 14.77 68332
20071009_010730 348.0882_0B 3.25 15.84 80716
20071009_013730 348.0882_0B 3.29 16.08 82167
20071009_020730 348.0882_0B 3.77 16.90 95743
20071009_023730 348.0882_0B 3.9 16.89 100521
20071008_170730 348.1507_0A 0.53 4.72 5155
20071008_173730 348.1507_0A 0.58 4.79 5368
20071008_180730 348.1507_0A 0.67 4.99 6344
20071008_183730 348.1507_0A 0.69 5.07 6632
20071008_190730 348.1507_0A 0.72 5.29 7528
20071008_193730 348.1507_0A 0.77 5.58 9038
20071008_200730 348.1507_0A 0.78 5.77 9771
20071008_203730 348.1507_0A 0.83 6.14 11517
20071008_210730 348.1507_0A 0.81 6.45 12401
20071008_213730 348.1507_0A 0.78 6.76 13039
20071008_220730 348.1507_0A 0.8 7.26 14940
20071008_223730 348.1507_0A 0.82 7.70 16769
20071008_230730 348.1507_0A 0.79 7.98 17552
20071008_233730 348.1507_0A 0.84 8.57 19447
20071009_000730 348.1507_0A 0.81 8.79 20037
20071009_003730 348.1507_0A 0.81 8.97 21629
20071009_010730 348.1507_0A 0.77 9.01 22082
20071009_013730 348.1507_0A 0.75 8.98 21987
20071009_020730 348.1507_0A 0.74 8.95 21549
20071009_023730 348.1507_0A 0.76 9.00 21932
20071009_030730 348.1507_0A 0.76 8.98 20559
20071009_033730 348.1507_0A 0.76 9.02 19494
20071009_040730 348.1507_0A 0.77 9.13 20178
20071009_043730 348.1507_0A 0.79 9.11 20874
20071009_050730 348.1507_0A 0.77 9.02 19630
20071009_053730 348.1507_0A 0.79 8.99 20874
20071009_060730 348.1507_0A 0.78 9.00 18991
20071011_100754 350.8799_0A 0.14 3.14 1052
20071011_103754 350.8799_0A 0.22 5.53 1636
20071011_110754 350.8799_0A 0.27 6.64 2085
20071011_113754 350.8799_0A 0.33 7.66 2734
20071011_120754 350.8799_0A 0.31 7.97 2704
20071011_123754 350.8799_0A 0.29 7.88 2619
20071011_130754 350.8799_0A 0.24 4.71 2429
20071011_133754 350.8799_0A 0.19 7.88 2203
20071011_140754 350.8799_0A 0.12 5.86 1655
20071011_143754 350.8799_0A 0.06 7.47 990
20071015_110730 354.9007_0A 0.23 5.09 2406
20071015_113730 354.9007_0A 0.32 5.42 2976
20071015_120730 354.9007_0A 0.41 6.39 4349
20071015_123730 354.9007_0A 0.42 6.62 5069
20071015_130730 354.9007_0A 0.43 6.86 5821
20071015_133730 354.9007_0A 0.42 6.85 6187
20071015_140730 354.9007_0A 0.39 6.80 6099
20071015_143730 354.9007_0A 0.35 6.80 5949
20071015_150730 354.9007_0A 0.36 6.81 6193
20071015_153730 354.9007_0A 0.3 6.79 6031
20071016_233730 356.3382_0A 0.16 4.12 3707
20071017_000730 356.3382_0A 0.21 4.50 5045
20071017_003730 356.3382_0A 0.33 4.51 7134
20071017_010730 356.3382_0A 0.36 4.78 8072
20071017_013730 356.3382_0A 0.43 4.88 9338
20071017_020730 356.3382_0A 0.5 5.65 12971
20071017_023730 356.3382_0A 0.54 5.67 15136
20071017_030730 356.3382_0A 0.58 6.41 18063
20071017_033730 356.3382_0A 0.64 6.26 20113
20071017_040730 356.3382_0A 0.72 6.27 21369
20071017_043730 356.3382_0A 0.78 6.48 23836
20071017_050730 356.3382_0A 0.87 6.50 26410
20071017_053730 356.3382_0A 0.91 6.50 28016
20071017_060730 356.3382_0A 0.96 6.59 33782
20071017_063730 356.3382_0A 0.95 7.46 37147
20071017_070730 356.3382_0A 0.91 5.95 35277
20071017_073730 356.3382_0A 0.99 5.79 40721
20071017_080730 356.3382_0A 1.05 5.90 46268
20071017_083730 356.3382_0A 1.11 6.18 49451
20071017_090730 356.3382_0A 1.06 6.23 46219
20071017_093730 356.3382_0A 1.07 6.16 45271
20071017_100730 356.3382_0A 1.03 6.11 43812
20071017_103730 356.3382_0A 1.07 6.13 54760
20071017_110730 356.3382_0A 1.06 6.32 51869
20071017_113730 356.3382_0A 1.12 6.56 72650
20071017_120730 356.3382_0A 1.17 6.94 65371
20071017_123730 356.3382_0A 1.14 7.12 60044
20071017_130730 356.3382_0A 1.08 7.29 55892
20071017_133730 356.3382_0A 1.06 7.46 52764
20071017_140730 356.3382_0A 1.01 7.66 49722
20071017_143730 356.3382_0A 0.99 7.91 47003
20071017_150730 356.3382_0A 0.92 7.95 43131
20071022_020730 361.4840_0B 0.19 5.10 2584
20071022_023730 361.4840_0B 0.32 5.53 3713
20071022_030730 361.4840_0B 0.55 5.99 5070
20071022_033730 361.4840_0B 0.62 6.36 6009
20071022_040730 361.4840_0B 0.75 6.60 6838
20071022_043730 361.4840_0B 0.96 7.25 9235
20071022_050730 361.4840_0B 1.16 7.91 12201
20071022_053730 361.4840_0B 1.06 8.04 12385
20071022_060730 361.4840_0B 1.13 8.37 13801
20071022_063730 361.4840_0B 1.44 9.26 18059
20071022_070730 361.4840_0B 1.33 10.02 23922
20071022_073730 361.4840_0B 1.77 10.60 29398
20071022_080730 361.4840_0B 2.06 11.29 39443
20071022_083730 361.4840_0B 1.89 11.75 37809
20071022_090730 361.4840_0B 1.98 12.49 47031
20071022_023730 361.5465_0A 0.16 4.35 2350
20071022_030730 361.5465_0A 0.18 4.31 2488
20071022_033730 361.5465_0A 0.21 4.34 2705
20071022_040730 361.5465_0A 0.25 4.43 3226
20071022_043730 361.5465_0A 0.3 4.59 3668
20071022_050730 361.5465_0A 0.36 4.75 4621
20071022_053730 361.5465_0A 0.39 4.81 5173
20071022_060730 361.5465_0A 0.43 4.81 5751
20071022_063730 361.5465_0A 0.48 4.64 6834
20071022_070730 361.5465_0A -108.75 15.13 192370
20071022_073730 361.5465_0A -112.07 15.15 197996
20071022_080730 361.5465_0A -80.12 15.14 264301
20071022_083730 361.5465_0A -85.1 15.14 253837
20071022_090730 361.5465_0A -89.04 0.00 243549
20071022_093730 361.5465_0A -92.36 15.15 232318
20071022_100730 361.5465_0A -96.14 15.15 223405
20071022_103730 361.5465_0A -74.48 15.14 252596
20071022_110730 361.5465_0A -62.8 15.15 302829
20071022_113730 361.5465_0A -68.37 15.15 292134
20071022_120730 361.5465_0A -73.14 15.15 280599
20071022_123730 361.5465_0A -77.38 15.15 266872
20071022_130730 361.5465_0A -81.32 15.15 251223
20071022_133730 361.5465_0A 1.86 2.79 186904
20071022_140730 361.5465_0A 2.02 15.13 179496
20071022_143730 361.5465_0A 1.92 15.16 219877
20071104_113754 374.8174_0A 0.41 4.52 4201
20071104_120754 374.8174_0A 0.46 4.83 4991
20071104_123754 374.8174_0A 0.56 5.44 6529
20071104_130754 374.8174_0A 0.67 6.01 7729
20071104_133754 374.8174_0A 0.81 6.38 8843
20071104_140754 374.8174_0A 0.96 6.64 9652
20071104_143754 374.8174_0A 1.1 7.03 10811
20071104_150754 374.8174_0A 1.28 7.59 13138
20071104_153754 374.8174_0A 1.46 8.23 15494
20071104_160754 374.8174_0A 1.63 8.75 17549
20071104_163754 374.8174_0A 1.84 9.27 19968
20071104_170754 374.8174_0A 1.97 9.59 21389
20071104_173754 374.8174_0A 2.16 10.27 25020
20071104_180754 374.8174_0A 2.27 10.51 26665
20071104_183754 374.8174_0A 2.44 11.24 31376
20071104_190754 374.8174_0A 2.48 11.28 33699
20071104_193754 374.8174_0A 2.51 11.45 36883
20071104_200754 374.8174_0A 2.55 11.58 40256
20071104_203754 374.8174_0A 2.65 11.97 47101
20071104_210754 374.8174_0A 2.7 12.41 53185
20071104_213754 374.8174_0A 2.8 12.95 59766
20071104_220754 374.8174_0A 2.88 13.43 67074
20071104_223754 374.8174_0A 2.89 13.68 68710
20071104_230754 374.8174_0A 3.19 13.83 69667
20071104_233754 374.8174_0A 3.16 14.26 72636
20071105_000754 374.8174_0A 3.29 15.17 88284
20071112_040754 382.6715_0A 0.15 3.37 869
20071112_043754 382.6715_0A 0.36 4.30 2376
20071112_050754 382.6715_0A 0.43 5.19 3166
20071112_053754 382.6715_0A 0.39 5.80 4098
20071112_060754 382.6715_0A 0.34 6.72 5638
20071112_063754 382.6715_0A 0.25 7.61 6153
20071112_070754 382.6715_0A 0.2 8.64 6902
20071112_073754 382.6715_0A 0.2 9.90 7701
20071112_080754 382.6715_0A 0.19 5.29 5898
20071112_083754 382.6715_0A 0.17 5.38 4052
20071112_053754 382.7132_0B 0.07 4.97 1087
20071112_060754 382.7132_0B 0.09 5.57 1540
20071112_063754 382.7132_0B 0.08 5.79 2085
20071112_070754 382.7132_0B 0.1 6.75 5706
20071112_073754 382.7132_0B 0.11 8.83 7902
20071112_080754 382.7132_0B 0.13 9.65 10701
20071114_173754 385.1715_0B 0.08 5.08 1335
20071114_180754 385.1715_0B 0.12 5.02 1710
20071114_183754 385.1715_0B 0.17 5.09 2002
20071114_190754 385.1715_0B 0.22 5.16 2309
20071114_193754 385.1715_0B 0.31 5.26 2676
20071114_200754 385.1715_0B 0.44 5.44 3606
20071114_203754 385.1715_0B 0.53 5.60 4192
20071114_210754 385.1715_0B 0.72 5.96 6022
20071114_213754 385.1715_0B 0.96 6.89 8740
20071114_220754 385.1715_0B 1.15 7.72 11524
20071114_223754 385.1715_0B 1.32 8.28 14099
20071114_230754 385.1715_0B 1.5 9.10 17700
20071114_233754 385.1715_0B 1.63 9.69 20149
20071115_000754 385.1715_0B 1.72 10.18 22668
20071115_003754 385.1715_0B 1.85 11.14 26641
20071115_010754 385.1715_0B 2.04 12.11 34335
20071115_013754 385.1715_0B 2.14 12.91 41020
20071115_020754 385.1715_0B 2.22 13.35 42745
20071115_023754 385.1715_0B 2.42 14.61 56402
20071115_030754 385.1715_0B 2.51 15.14 55645
20071115_033754 385.1715_0B 2.57 15.87 59210
20071114_180754 385.1924_0A 0.16 4.25 2740
20071114_183754 385.1924_0A 0.22 4.31 3631
20071114_190754 385.1924_0A 0.27 4.53 5059
20071114_193754 385.1924_0A 0.34 4.62 4628
20071114_200754 385.1924_0A 0.41 4.66 5635
20071114_203754 385.1924_0A 0.51 4.83 7048
20071114_210754 385.1924_0A 0.6 5.03 7451
20071114_213754 385.1924_0A 0.7 5.27 9472
20071114_220754 385.1924_0A 0.8 5.49 10947
20071114_223754 385.1924_0A 0.92 6.43 14927
20071114_230754 385.1924_0A 1.01 6.76 17854
20071114_233754 385.1924_0A 1.07 6.99 19378
20071115_000754 385.1924_0A 1.14 7.27 21710
20071115_003754 385.1924_0A 1.19 7.57 24781
20071115_010754 385.1924_0A 1.36 9.07 34226
20071115_013754 385.1924_0A 1.44 9.99 40207
20071115_020754 385.1924_0A 1.47 10.20 41960
20071115_023754 385.1924_0A 1.59 11.27 51321
20071115_030754 385.1924_0A 1.59 11.59 54071
20071115_033754 385.1924_0A 1.75 12.92 67775
20071115_040754 385.1924_0A 1.71 13.26 69755
20071116_103754 386.8799_0A 0.45 4.25 3392
20071116_110754 386.8799_0A 0.69 4.53 4200
20071116_113754 386.8799_0A 1.0 5.14 6064
20071116_120754 386.8799_0A 1.17 5.77 8056
20071116_123754 386.8799_0A 1.29 6.50 11155
20071116_130754 386.8799_0A 1.45 7.37 15540
20071116_133754 386.8799_0A 1.56 8.09 19962
20071116_140754 386.8799_0A 1.65 9.00 25296
20071116_143754 386.8799_0A 1.68 9.64 29266
20071116_150754 386.8799_0A 1.75 10.76 36333
20071116_153754 386.8799_0A 1.75 11.50 40213
20071116_160754 386.8799_0A 1.84 12.95 43904
20071116_163754 386.8799_0A 1.73 10.91 42353
20071116_123754 386.9840_0B 0.2 5.20 3790
20071116_130754 386.9840_0B 0.22 5.32 4654
20071116_133754 386.9840_0B 0.24 5.68 5699
20071116_140754 386.9840_0B 0.32 6.48 8762
20071116_143754 386.9840_0B 0.32 6.83 8175
20071116_150754 386.9840_0B 0.34 7.32 9004
20071116_153754 386.9840_0B 0.36 8.28 15914
20071116_160754 386.9840_0B 0.36 8.49 11517
20071116_163754 386.9840_0B 0.3 8.44 9160
20071116_170754 386.9840_0B 0.29 8.42 8883
20071116_173754 386.9840_0B 0.26 8.38 8597
20071116_180754 386.9840_0B 0.25 8.40 8451
20071116_183754 386.9840_0B 0.22 8.43 8250
20071116_190754 386.9840_0B 0.21 8.63 8774
20071116_193754 386.9840_0B 0.18 8.57 8289
20071116_200754 386.9840_0B 0.15 8.46 7675
20071126_030754 396.4632_0A 0.45 6.08 4809
20071126_033754 396.4632_0A 0.49 6.55 5365
20071126_040754 396.4632_0A 0.56 7.09 6418
20071126_043754 396.4632_0A 0.6 7.12 6517
20071126_050754 396.4632_0A 0.67 7.63 7662
20071126_053754 396.4632_0A 0.72 7.92 8342
20071126_060754 396.4632_0A 0.8 8.52 10084
20071126_063754 396.4632_0A 0.86 8.70 11078
20071126_070754 396.4632_0A 0.93 9.15 12693
20071126_073754 396.4632_0A 1.01 9.41 14018
20071126_080754 396.4632_0A 1.05 9.47 14704
20071126_083754 396.4632_0A 1.13 9.62 16060
20071126_090754 396.4632_0A 1.15 9.65 16709
20071126_093754 396.4632_0A 1.18 9.67 17928
20071126_100754 396.4632_0A 1.17 9.65 18269
20071126_103754 396.4632_0A 1.18 9.52 19465
20071126_110754 396.4632_0A 1.16 9.40 20037
20071126_113754 396.4632_0A 1.13 9.29 20287
20071126_120754 396.4632_0A 1.13 9.23 21721
20071126_123754 396.4632_0A 1.2 9.23 24938
20071126_130754 396.4632_0A 1.24 9.23 27084
20071126_133754 396.4632_0A 1.21 9.38 29738
20071126_140754 396.4632_0A 1.16 9.01 29267
20071126_143754 396.4632_0A 1.09 7.38 29255
20071126_150754 396.4632_0A 1.12 7.87 32642
20071126_153754 396.4632_0A 1.11 8.03 35055
20071126_030754 396.4632_0B 0.28 6.82 3845
20071126_033754 396.4632_0B 0.31 6.90 3946
20071126_040754 396.4632_0B 0.32 6.91 3807
20071126_043754 396.4632_0B 0.34 6.66 3664
20071126_050754 396.4632_0B 0.36 6.68 3930
20071126_053754 396.4632_0B 0.4 6.87 4538
20071126_060754 396.4632_0B 0.42 7.04 5046
20071126_063754 396.4632_0B 0.39 6.88 4821
20071126_070754 396.4632_0B 0.38 6.83 4881
20071126_073754 396.4632_0B 0.41 6.97 5583
20071126_080754 396.4632_0B 0.38 6.68 5402
20071126_083754 396.4632_0B 0.35 6.14 5056
20071126_090754 396.4632_0B 0.27 5.74 4009
20071126_093754 396.4632_0B 0.21 8.52 3190
20071126_100754 396.4632_0B 0.2 8.98 3135
20071126_103754 396.4632_0B 0.21 9.36 3652
20071126_110754 396.4632_0B 0.24 10.61 4633
20071204_080754 404.7549_0A 0.4 4.13 3750
20071204_083754 404.7549_0A 0.47 2.44 4403
20071204_090754 404.7549_0A 0.56 4.75 5634
20071204_093754 404.7549_0A 0.68 5.34 7711
20071204_100754 404.7549_0A 0.82 5.83 9603
20071204_103754 404.7549_0A 0.94 6.35 11760
20071204_110754 404.7549_0A 1.07 6.80 13985
20071204_113754 404.7549_0A 1.19 7.25 16405
20071204_120754 404.7549_0A 1.22 7.36 17419
20071204_123754 404.7549_0A 1.32 7.75 20156
20071204_130754 404.7549_0A 1.36 8.03 22351
20071204_133754 404.7549_0A 1.38 8.36 24582
20071204_140754 404.7549_0A 1.41 8.88 27306
20071204_143754 404.7549_0A 1.21 9.71 33940
20071204_150754 404.7549_0A 1.31 10.46 40781
20071204_153754 404.7549_0A 1.28 10.65 42923
20071204_160754 404.7549_0A 1.29 11.14 46631
20071204_163754 404.7549_0A 1.3 11.60 51456
20071204_170754 404.7549_0A 1.33 12.13 55491
20071204_173754 404.7549_0A 2.29 14.01 78770
20071204_083754 404.7549_0B 0.62 6.07 5022
20071204_090754 404.7549_0B 0.75 6.48 6218
20071204_093754 404.7549_0B 0.87 6.91 7883
20071204_100754 404.7549_0B 0.96 7.21 8962
20071204_103754 404.7549_0B 1.04 7.60 10393
20071204_110754 404.7549_0B 1.16 8.11 12360
20071204_113754 404.7549_0B 1.25 8.53 14638
20071204_120754 404.7549_0B 1.44 9.44 18530
20071204_123754 404.7549_0B 1.43 10.15 19960
20071204_130754 404.7549_0B 1.4 10.37 20243
20071204_133754 404.7549_0B 1.38 10.70 21246
20071204_140754 404.7549_0B 1.43 10.90 23187
20071204_143754 404.7549_0B 1.63 11.80 29025
20071204_150754 404.7549_0B 1.75 12.95 33773
20071204_153754 404.7549_0B 1.8 13.31 37718
20071204_160754 404.7549_0B 1.93 13.84 43707
20071204_163754 404.7549_0B 2.01 16.36 49530
20071204_170754 404.7549_0B 1.98 16.32 50909
20071205_060754 405.5882_0A 0.34 3.92 2752
20071205_063754 405.5882_0A 0.38 4.05 3018
20071205_070754 405.5882_0A 0.43 4.26 3464
20071205_073754 405.5882_0A 0.49 4.30 3643
20071205_080754 405.5882_0A 0.54 4.66 4233
20071205_083754 405.5882_0A 0.62 4.58 4416
20071205_090754 405.5882_0A 0.68 4.87 4996
20071205_093754 405.5882_0A 0.75 5.03 5520
20071205_100754 405.5882_0A 0.8 5.16 6098
20071205_103754 405.5882_0A 0.86 5.08 6270
20071205_110754 405.5882_0A 0.91 5.35 7036
20071205_113754 405.5882_0A 0.99 5.61 7974
20071205_120754 405.5882_0A 1.06 5.59 8630
20071205_123754 405.5882_0A 1.12 5.79 9364
20071205_130754 405.5882_0A 1.2 6.01 10665
20071205_133754 405.5882_0A 1.27 6.36 11963
20071205_140754 405.5882_0A 1.32 6.30 12866
20071205_143754 405.5882_0A 1.35 6.19 12836
20071205_150754 405.5882_0A 1.41 6.53 14253
20071205_153754 405.5882_0A 1.45 6.39 14369
20071205_160754 405.5882_0A 1.52 6.75 15933
20071205_163754 405.5882_0A 1.55 6.63 16022
20071205_170754 405.5882_0A 1.58 6.71 16364
20071205_173754 405.5882_0A 1.61 6.92 17190
20071205_180754 405.5882_0A 1.67 7.13 18632
20071205_183754 405.5882_0A 1.67 7.30 19664
20071205_190754 405.5882_0A 1.7 7.48 20666
20071205_193754 405.5882_0A 1.71 7.34 20680
20071205_200754 405.5882_0A 1.72 7.34 20621
20071205_203754 405.5882_0A 1.74 7.36 20818
20071205_210754 405.5882_0A 1.75 7.39 20983
20071205_213754 405.5882_0A 1.77 7.55 22671
20071205_220754 405.5882_0A 1.81 7.82 24220
20071205_223754 405.5882_0A 1.79 7.67 23820
20071205_230754 405.5882_0A 1.81 7.79 25634
20071205_233754 405.5882_0A 1.83 7.88 26868
20071206_000754 405.5882_0A 1.83 7.95 28278
20071206_003754 405.5882_0A 1.82 7.92 28130
20071206_010754 405.5882_0A 1.8 7.95 28790
20071206_013754 405.5882_0A 1.82 8.15 30971
20071206_020754 405.5882_0A 1.8 8.32 32146
20071206_023754 405.5882_0A 1.79 8.47 33791
20071206_030754 405.5882_0A 1.74 8.50 33586
20071206_033754 405.5882_0A 1.69 8.61 34041
20071207_063754 407.7757_0B 0.0 3.59 89
20071207_070754 407.7757_0B 0.05 4.43 1256
20071207_073754 407.7757_0B 0.11 4.85 2148
20071207_080754 407.7757_0B 0.14 5.30 2367
20071207_083754 407.7757_0B 0.2 5.85 3372
20071207_090754 407.7757_0B 0.24 6.56 4633
