20100602_165400 1316.1000_0A 1316.1833_0B 20100602_205400 135.27 0.829 72.40 27.13 274.50 4.00 0.790 7.744 8.695 8.321 9.344 -69.73 65.00 37.50 25.75 0.260 -5.885 9.678 5.117 -8.415 
20100602_165400 1316.1000_0A 1316.1833_0B 20100602_212400 130.42 0.904 72.40 31.98 272.00 1.70 0.830 8.214 9.681 8.370 9.866 -69.73 69.85 107.50 -6.16 0.200 -6.899 19.211 0.000 -0.000 
20100602_165400 1316.1000_0A 1316.1833_0B 20100602_213900 134.39 0.759 72.40 28.01 271.00 0.88 0.720 8.186 9.272 7.456 8.445 -69.73 65.88 37.00 25.49 0.230 -6.393 10.710 4.953 -8.298 
20100602_165400 1316.1000_0A 1316.1833_0B 20100602_215400 140.27 0.604 72.40 22.13 279.50 8.71 0.590 8.050 8.673 7.259 7.821 -69.73 60.00 37.00 28.94 0.260 -6.405 9.252 5.308 -7.667 
20100602_165400 1316.1000_0A 1316.1833_0B 20100602_222400 134.27 0.644 72.40 28.13 278.50 7.44 0.610 8.492 9.606 7.600 8.597 -69.73 66.00 108.50 -7.68 0.190 -7.776 18.297 0.000 -0.000 
20100602_165400 1316.1000_0A 1316.1833_0B 20100602_223900 142.50 0.518 72.40 19.91 275.00 4.69 0.510 8.210 8.728 7.695 8.181 -69.73 57.78 39.50 28.51 0.250 -6.370 9.050 5.265 -7.480 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_013900 361.54 0.072 73.47 18.07 270.00 -0.00 0.070 -3.064 3.223 3.716 -3.908 -69.54 18.92 296.50 23.10 0.070 3.453 3.612 4.040 4.226 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_015400 387.51 0.230 73.47 44.04 66.50 16.61 0.170 -3.127 4.179 4.263 -5.698 -69.54 7.05 296.00 23.54 0.230 3.720 3.743 4.757 4.787 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_022400 392.46 0.445 73.47 48.99 75.50 9.50 0.290 -3.317 4.963 4.668 -6.985 -69.54 12.00 295.00 22.54 0.440 4.203 4.280 5.324 5.422 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_023900 391.62 0.552 73.47 48.15 71.00 12.62 0.370 -3.497 5.085 4.888 -7.107 -69.54 11.16 294.50 22.20 0.550 4.417 4.488 5.936 6.031 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_025400 389.46 0.688 73.47 45.99 77.50 8.66 0.490 -3.723 5.293 5.675 -8.068 -69.54 9.00 295.00 22.70 0.680 4.863 4.913 7.399 7.475 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_032400 386.69 0.891 73.47 43.22 80.00 7.26 0.680 -4.127 5.623 8.756 -11.929 -69.54 6.23 293.50 21.64 0.890 5.357 5.384 8.935 8.980 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_033900 386.93 0.921 73.47 43.46 78.00 8.67 0.700 -4.208 5.738 8.578 -11.697 -69.54 6.47 293.50 21.63 0.920 5.543 5.573 9.040 9.089 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_035400 387.57 0.961 73.47 44.10 67.00 16.26 0.720 -4.174 5.593 8.955 -12.000 -69.54 7.11 293.50 21.61 0.960 5.855 5.893 9.802 9.866 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_042400 382.46 1.011 73.47 38.99 64.00 19.52 0.840 -4.753 5.878 10.338 -12.785 -69.54 2.00 291.50 20.12 1.010 6.472 6.475 10.621 10.627 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_043900 376.76 0.990 73.47 33.29 64.00 20.68 0.890 -4.945 5.742 11.005 -12.778 -69.54 3.70 292.50 20.91 0.990 6.785 6.797 10.633 10.652 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_045400 369.46 0.963 73.47 25.99 63.00 22.61 0.920 -5.156 5.621 10.659 -11.621 -69.54 11.00 293.50 21.43 0.960 7.013 7.123 10.343 10.506 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_052400 386.96 1.281 73.47 43.49 61.00 20.46 0.980 -5.208 6.767 10.526 -13.677 -69.54 6.51 280.00 9.79 1.280 8.237 8.289 16.211 16.312 
20100612_013900 1325.5688_0A 1325.5688_0B 20100612_053900 378.58 1.180 73.47 35.11 60.50 22.78 1.040 -5.343 6.264 11.030 -12.931 -69.54 1.88 280.00 9.85 1.180 8.012 8.016 12.637 12.644 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_215400 159.95 0.520 73.80 3.85 236.50 -28.86 0.520 3.698 3.704 4.889 4.896 -69.51 40.55 112.00 -16.36 0.420 -4.459 5.691 5.841 -7.455 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_222400 161.96 0.610 73.80 1.84 237.50 -28.24 0.610 3.729 3.730 4.940 4.942 -69.51 38.54 113.00 -17.49 0.510 -4.548 5.639 6.131 -7.602 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_223900 158.49 0.681 73.80 5.31 235.00 -29.77 0.680 3.737 3.748 5.099 5.114 -69.51 42.00 113.00 -16.74 0.530 -4.528 5.881 5.970 -7.754 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_225400 166.49 0.720 73.80 2.69 234.50 -30.13 0.720 3.743 3.746 5.124 5.128 -69.51 34.00 112.50 -17.99 0.640 -4.648 5.476 6.470 -7.624 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_232400 170.74 0.861 73.80 6.95 235.50 -29.40 0.860 3.797 3.816 5.281 5.308 -69.51 29.75 113.00 -19.08 0.800 -4.649 5.253 6.349 -7.174 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_233900 168.49 0.981 73.80 4.69 235.00 -29.78 0.980 3.862 3.870 5.240 5.252 -69.51 32.00 113.00 -18.71 0.890 -4.693 5.413 6.540 -7.545 
20100614_215400 1328.2771_0A 1328.3500_0B 20100614_235400 186.99 1.026 73.80 23.19 234.50 -28.74 0.990 3.853 4.080 5.276 5.587 -69.51 13.51 113.00 -20.88 1.020 -4.735 4.849 6.630 -6.790 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_002400 189.49 1.228 73.80 25.69 236.00 -27.45 1.170 4.032 4.341 5.781 6.224 -69.51 11.00 113.50 -21.43 1.220 -4.833 4.909 6.823 -6.931 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_003900 195.93 1.381 73.80 32.13 234.50 -27.34 1.250 4.108 4.613 5.910 6.638 -69.51 4.57 113.00 -21.29 1.380 -4.952 4.966 7.044 -7.063 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_005400 197.90 1.500 73.80 34.11 233.50 -27.58 1.330 4.217 4.801 6.123 6.972 -69.51 2.59 113.50 -21.72 1.500 -5.061 5.066 7.216 -7.223 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_012400 204.49 1.764 73.80 40.69 232.50 -26.70 1.420 4.467 5.408 6.557 7.937 -69.51 4.00 113.50 -21.70 1.760 -5.444 5.455 8.520 -8.538 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_013900 204.49 1.824 73.80 40.69 233.50 -26.07 1.470 4.620 5.616 6.763 8.221 -69.51 4.00 113.50 -21.70 1.820 -5.590 5.601 8.289 -8.306 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_015400 205.94 1.911 73.80 42.14 233.00 -26.00 1.500 4.778 5.894 7.016 8.656 -69.51 5.44 113.50 -21.66 1.910 -5.804 5.826 9.073 -9.107 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_022400 206.49 1.980 73.80 42.69 233.50 -25.54 1.540 5.090 6.337 7.300 9.088 -69.51 6.00 113.50 -21.65 1.970 -6.180 6.209 9.802 -9.847 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_023900 208.49 2.053 73.80 44.69 234.00 -24.65 1.530 5.235 6.705 7.364 9.432 -69.51 8.00 114.00 -21.97 2.040 -6.391 6.443 10.334 -10.419 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_025400 209.49 2.074 73.80 45.69 232.50 -25.29 1.510 5.377 6.930 7.427 9.571 -69.51 9.00 114.00 -21.93 2.070 -6.612 6.681 9.795 -9.897 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_032400 209.49 2.138 73.80 45.69 233.00 -24.98 1.560 5.807 7.503 7.646 9.880 -69.51 9.00 114.50 -22.32 2.120 -7.039 7.112 11.473 -11.591 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_033900 209.71 2.163 73.80 45.92 233.50 -24.59 1.570 5.964 7.751 7.801 10.137 -69.51 9.22 114.50 -22.31 2.160 -7.268 7.346 11.938 -12.068 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_035400 209.96 2.133 73.80 46.16 231.50 -25.76 1.540 6.113 7.886 7.834 10.105 -69.51 9.46 114.50 -22.29 2.130 -7.487 7.572 8.759 -8.859 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_042400 209.49 2.106 73.80 45.69 234.50 -24.03 1.540 6.564 8.547 8.029 10.455 -69.51 9.00 115.00 -22.70 2.100 -7.901 7.982 13.026 -13.159 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_043900 206.49 2.111 73.80 42.69 270.00 -0.00 1.650 6.393 8.698 8.157 11.098 -69.51 6.00 116.00 -23.58 2.100 -8.138 8.174 13.809 -13.870 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_045400 208.84 2.222 73.80 45.05 270.00 -0.00 1.650 6.534 9.249 8.400 11.889 -69.51 8.35 115.50 -23.11 2.220 -8.561 8.636 9.671 -9.755 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_052400 207.58 2.001 73.80 43.78 229.50 -27.69 1.530 6.779 8.388 8.687 10.749 -69.51 7.09 116.00 -23.54 2.000 -8.842 8.897 14.655 -14.746 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_053900 209.49 2.104 73.80 45.69 228.00 -28.03 1.540 6.897 8.669 8.938 11.234 -69.51 9.00 270.00 -0.00 2.090 -8.955 9.067 3.266 -3.307 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_055400 213.49 2.315 73.80 49.69 227.50 -27.02 1.520 7.054 9.346 9.227 12.224 -69.51 13.00 116.50 -23.60 2.290 -9.325 9.522 10.645 -10.870 
20100614_215400 1328.2771_0A 1328.3500_0B 20100615_062400 211.49 2.012 73.80 47.69 225.50 -28.89 1.400 7.219 9.172 9.449 12.004 -69.51 11.00 102.50 -12.00 1.990 -9.370 9.538 3.285 -3.344 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_172400 332.53 0.252 74.47 11.94 80.50 9.18 0.250 -3.287 3.358 4.672 -4.772 -69.47 48.00 284.00 9.34 0.170 3.932 5.781 4.967 7.302 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_173900 335.53 0.261 74.47 8.94 80.50 9.26 0.260 -3.335 3.375 4.672 -4.728 -69.47 45.00 283.50 9.50 0.190 3.933 5.486 4.838 6.749 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_175400 331.53 0.292 74.47 12.94 80.00 9.61 0.290 -3.346 3.431 4.698 -4.817 -69.47 49.00 283.50 8.84 0.190 3.990 5.987 4.804 7.208 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_182400 326.68 0.356 74.47 17.79 80.50 8.94 0.350 -3.446 3.614 5.107 -5.357 -69.47 53.85 283.50 7.98 0.200 4.145 6.901 5.069 8.438 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_183900 326.53 0.377 74.47 17.94 80.50 8.94 0.370 -3.464 3.636 5.178 -5.436 -69.47 54.00 282.50 7.36 0.210 4.196 7.029 5.106 8.553 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_185400 326.53 0.397 74.47 17.94 81.00 8.47 0.390 -3.458 3.631 5.207 -5.467 -69.47 54.00 282.00 7.07 0.220 4.254 7.134 5.174 8.677 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_192400 326.53 0.469 74.47 17.94 81.00 8.47 0.460 -3.483 3.657 5.257 -5.519 -69.47 54.00 281.50 6.77 0.260 4.280 7.186 5.374 9.023 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_193900 328.94 0.476 74.47 15.53 80.50 9.04 0.470 -3.495 3.624 5.215 -5.408 -69.47 51.59 282.00 7.46 0.290 4.314 6.850 5.513 8.755 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_195400 329.53 0.516 74.47 14.94 81.00 8.60 0.510 -3.537 3.658 5.262 -5.441 -69.47 51.00 282.00 7.55 0.320 4.354 6.827 5.707 8.949 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_202400 335.53 0.572 74.47 8.94 81.00 8.79 0.570 -3.661 3.705 5.500 -5.566 -69.47 45.00 282.00 8.45 0.420 4.359 6.098 5.986 8.373 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_203900 336.53 0.611 74.47 7.94 80.00 9.76 0.610 -3.737 3.772 5.685 -5.738 -69.47 44.00 281.00 7.88 0.460 4.411 6.079 6.148 8.471 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_205400 340.53 0.640 74.47 3.94 81.00 8.87 0.640 -3.838 3.847 5.953 -5.967 -69.47 40.00 280.50 8.00 0.520 4.484 5.813 6.352 8.235 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_212400 351.85 0.651 74.47 7.38 80.50 9.30 0.650 -3.990 4.023 6.145 -6.194 -69.47 28.68 281.00 9.54 0.610 4.674 5.305 6.874 7.803 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_213900 354.53 0.672 74.47 10.06 81.00 8.76 0.670 -4.071 4.133 6.297 -6.393 -69.47 26.00 281.00 9.77 0.640 4.750 5.267 7.101 7.873 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_215400 362.53 0.671 74.47 18.06 80.00 9.39 0.660 -4.146 4.354 6.406 -6.728 -69.47 18.00 280.00 9.39 0.660 4.874 5.118 7.221 7.582 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_222400 372.53 0.692 74.47 28.06 80.00 8.74 0.650 -4.189 4.731 5.510 -6.223 -69.47 8.00 280.50 10.23 0.690 5.082 5.131 7.615 7.687 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_223900 370.53 0.693 74.47 26.06 79.50 9.33 0.660 -4.299 4.770 5.450 -6.048 -69.47 10.00 280.00 9.71 0.690 5.122 5.199 7.745 7.861 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_225400 373.91 0.721 74.47 29.44 270.00 -0.00 0.670 -4.366 5.014 5.328 -6.118 -69.47 6.62 280.50 10.26 0.720 5.204 5.238 7.850 7.901 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_232400 365.53 0.717 74.47 21.06 270.00 -0.00 0.700 -4.606 4.936 5.590 -5.990 -69.47 15.00 280.50 9.99 0.710 5.276 5.456 6.193 6.404 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_233900 362.53 0.700 74.47 18.06 270.00 -0.00 0.690 -4.708 4.952 5.621 -5.912 -69.47 18.00 280.50 9.85 0.690 5.392 5.660 6.220 6.530 
20100620_172400 1334.1208_0A 1334.2250_0B 20100620_235400 367.84 0.723 74.47 23.37 270.00 -0.00 0.700 -4.846 5.279 5.767 -6.282 -69.47 12.69 270.00 -0.00 0.720 5.575 5.715 6.412 6.572 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_002400 362.53 0.730 74.47 18.06 270.00 -0.00 0.720 -5.152 5.419 6.360 -6.690 -69.47 18.00 270.00 -0.00 0.720 5.873 6.175 6.832 7.184 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_003900 352.53 0.731 74.47 8.06 270.00 -0.00 0.730 -5.318 5.371 3.509 -3.544 -69.47 28.00 280.50 9.17 0.690 6.009 6.780 6.957 7.850 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_005400 354.53 0.722 74.47 10.06 270.00 -0.00 0.720 -5.495 5.581 6.493 -6.594 -69.47 26.00 281.00 9.77 0.690 6.173 6.844 7.148 7.925 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_012400 353.80 0.681 74.47 9.33 270.00 -0.00 0.680 -5.792 5.870 6.834 -6.926 -69.47 26.73 279.50 8.41 0.650 6.471 7.226 7.637 8.527 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_013900 356.53 0.692 74.47 12.06 270.00 -0.00 0.690 -5.983 6.118 7.050 -7.209 -69.47 24.00 279.00 8.15 0.670 6.720 7.341 7.954 8.689 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_015400 362.53 0.668 74.47 18.06 270.00 -0.00 0.660 -6.205 6.527 7.245 -7.620 -69.47 18.00 279.00 8.47 0.660 6.940 7.289 8.181 8.592 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_022400 362.53 0.638 74.47 18.06 270.00 -0.00 0.630 -6.634 6.977 7.714 -8.114 -69.47 18.00 278.00 7.55 0.630 7.373 7.746 8.693 9.132 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_023900 355.62 0.622 74.47 11.15 270.00 -0.00 0.620 -6.843 6.974 7.991 -8.145 -69.47 24.91 277.50 6.76 0.600 7.643 8.414 8.953 9.856 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_025400 355.69 0.632 74.47 11.22 79.50 10.14 0.630 -7.073 7.206 8.230 -8.386 -69.47 24.84 278.00 7.21 0.610 7.925 8.718 9.260 10.187 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_032400 346.98 0.620 74.47 2.51 79.50 10.32 0.620 -7.537 7.544 8.677 -8.685 -69.47 33.55 277.50 6.22 0.560 8.454 10.117 9.818 11.749 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_033900 349.75 0.560 74.47 5.28 81.00 8.85 0.560 -7.734 7.766 8.923 -8.961 -69.47 30.78 277.50 6.41 0.520 8.728 10.136 10.077 11.702 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_035400 362.53 0.566 74.47 18.06 80.50 8.93 0.560 -7.966 8.368 9.288 -9.757 -69.47 18.00 278.00 7.55 0.560 8.993 9.447 10.426 10.952 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_042400 341.68 0.570 74.47 2.79 81.50 8.40 0.570 -8.649 8.659 10.055 -10.067 -69.47 38.85 278.00 6.21 0.480 9.470 12.113 10.945 14.000 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_043900 345.89 0.560 74.47 1.42 80.00 9.85 0.560 -8.875 8.877 9.843 -9.846 -69.47 34.64 278.50 6.96 0.500 9.741 11.797 11.298 13.683 
20100620_172400 1334.1208_0A 1334.2250_0B 20100621_045400 338.53 0.580 74.47 5.94 270.00 -0.00 0.580 -9.298 9.348 10.423 -10.480 -69.47 42.00 278.50 6.30 0.460 10.013 13.408 11.520 15.426 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_025400 211.44 0.253 75.89 45.55 296.00 17.91 0.180 3.079 4.176 3.343 4.535 -69.56 11.00 68.50 19.83 0.250 -3.525 3.582 0.000 -0.000 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_032400 190.44 0.483 75.89 24.55 281.50 10.31 0.460 3.193 3.498 4.106 4.499 -69.56 10.00 67.50 20.69 0.480 -3.813 3.863 4.526 -4.586 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_033900 175.83 0.542 75.89 9.94 281.00 10.65 0.540 3.308 3.356 4.358 4.422 -69.56 24.62 70.50 17.04 0.520 -4.024 4.383 4.257 -4.637 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_035400 201.76 0.710 75.89 35.86 280.50 8.45 0.610 3.406 4.179 4.600 5.644 -69.56 1.31 68.50 20.12 0.710 -4.106 4.107 4.832 -4.833 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_042400 199.44 0.901 75.89 33.55 282.00 9.89 0.800 3.678 4.384 5.363 6.392 -69.56 1.00 71.00 18.03 0.900 -4.471 4.471 4.931 -4.931 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_043900 201.44 0.991 75.89 35.55 282.00 9.67 0.860 3.833 4.676 5.752 7.018 -69.56 1.00 71.00 18.03 0.990 -4.688 4.689 5.085 -5.086 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_045400 178.44 0.936 75.89 12.55 282.50 11.94 0.930 3.969 4.061 6.115 6.258 -69.56 22.00 75.00 13.56 0.910 -5.142 5.519 4.303 -4.619 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_052400 177.44 1.175 75.89 11.55 284.50 13.80 1.170 4.350 4.435 7.054 7.191 -69.56 23.00 39.00 36.90 1.140 -5.636 5.834 4.651 -4.814 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_053900 193.60 1.241 75.89 27.70 283.50 11.75 1.170 4.492 5.044 7.231 8.119 -69.56 6.85 38.50 37.97 1.240 -5.826 5.842 4.741 -4.754 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_055400 188.44 1.297 75.89 22.55 283.50 12.21 1.260 4.692 5.060 7.817 8.431 -69.56 12.00 38.50 37.81 1.290 -6.053 6.105 4.924 -4.967 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_062400 190.83 1.342 75.89 24.94 284.00 12.44 1.290 5.042 5.532 8.473 9.295 -69.56 9.62 35.50 39.01 1.340 -6.773 6.806 4.880 -4.903 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_063900 189.47 1.353 75.89 23.58 284.50 12.99 1.310 5.253 5.703 8.986 9.755 -69.56 10.97 36.50 38.61 1.350 -7.061 7.108 5.129 -5.163 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_065400 188.44 1.305 75.89 22.55 284.00 12.65 1.270 5.394 5.815 9.303 10.030 -69.56 12.00 34.50 39.29 1.300 -7.432 7.486 4.832 -4.867 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_072400 184.44 1.481 75.89 18.55 270.00 -0.00 1.460 5.414 5.711 0.000 0.000 -69.56 16.00 35.00 38.95 1.470 -8.166 8.276 4.884 -4.950 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_073900 206.84 1.510 75.89 40.95 285.00 11.22 1.220 5.985 7.809 10.915 14.241 -69.56 6.39 35.50 39.09 1.510 -8.406 8.424 5.089 -5.100 
20100703_025400 1346.6104_0A 1346.6104_0B 20100703_075400 164.64 1.490 75.89 1.26 257.50 -12.21 1.490 5.653 5.654 0.000 0.000 -69.56 35.81 33.50 37.77 1.310 -8.622 9.281 4.929 -5.306 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_112400 307.44 1.306 75.93 38.49 68.50 16.42 1.090 -4.250 5.287 6.566 -8.168 -69.56 73.00 307.00 12.14 0.190 3.640 10.180 4.696 13.135 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_113900 309.44 1.311 75.93 36.49 69.00 16.43 1.130 -4.549 5.529 6.797 -8.261 -69.56 71.00 293.50 7.98 0.250 3.726 10.601 3.302 9.394 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_115400 312.61 1.325 75.93 33.32 69.50 16.60 1.190 -4.900 5.755 7.353 -8.636 -69.56 67.83 306.00 14.81 0.340 3.854 8.568 5.082 11.296 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_122400 317.44 1.392 75.93 28.49 70.00 16.94 1.310 -5.595 6.281 8.538 -9.585 -69.56 63.00 308.00 18.48 0.500 4.257 7.839 6.010 11.069 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_123900 317.86 1.429 75.93 28.07 70.00 17.00 1.350 -5.956 6.662 9.104 -10.183 -69.56 62.58 305.50 17.33 0.530 4.480 8.335 6.178 11.495 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_125400 317.68 1.440 75.93 28.25 70.00 16.98 1.360 -6.285 7.041 9.315 -10.435 -69.56 62.76 306.50 17.79 0.530 4.747 8.802 6.492 12.036 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_132400 320.68 1.557 75.93 25.25 70.00 17.36 1.500 -7.058 7.720 11.023 -12.057 -69.56 59.76 303.50 17.55 0.680 5.444 9.501 7.899 13.785 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_133900 321.63 1.549 75.93 24.30 71.00 16.67 1.500 -7.400 8.047 11.210 -12.190 -69.56 58.81 306.00 19.40 0.710 5.645 9.422 4.223 7.048 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_135400 322.44 1.585 75.93 23.49 71.50 16.35 1.540 -7.731 8.362 11.640 -12.590 -69.56 58.00 304.00 18.60 0.750 5.914 9.825 8.477 14.084 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_142400 324.44 1.592 75.93 21.49 72.00 16.14 1.560 -8.391 8.960 12.277 -13.110 -69.56 56.00 309.00 22.42 0.830 6.525 9.954 9.304 14.195 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_143900 325.44 1.505 75.93 20.49 70.00 17.88 1.480 -8.657 9.175 12.366 -13.107 -69.56 55.00 306.00 21.04 0.820 6.771 10.346 9.583 14.643 
20100703_112400 1346.8917_0A 1346.9542_0B 20100703_145400 325.90 1.584 75.93 20.03 73.00 15.43 1.560 -9.078 9.614 12.747 -13.499 -69.56 54.54 310.00 23.64 0.880 7.102 10.429 10.121 14.863 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_182400 182.85 0.397 76.19 16.66 332.00 41.17 0.390 3.109 3.140 3.785 3.822 -69.61 17.55 37.00 38.12 0.390 -3.513 3.576 4.457 -4.537 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_183900 205.78 0.791 76.19 39.59 334.50 40.37 0.640 3.293 3.496 4.158 4.414 -69.61 5.38 39.50 37.60 0.790 -3.669 3.675 4.906 -4.915 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_185400 209.63 1.274 76.19 43.44 332.00 38.90 0.960 3.514 3.846 4.784 5.235 -69.61 9.23 43.00 36.01 1.270 -3.915 3.939 5.621 -5.655 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_192400 209.39 2.058 76.19 43.21 333.00 39.34 1.570 3.995 4.343 6.052 6.579 -69.61 9.00 46.50 34.37 2.040 -4.445 4.475 6.909 -6.954 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_193900 211.65 2.409 76.19 45.46 335.00 39.79 1.750 4.252 4.628 6.680 7.270 -69.61 11.25 46.50 34.27 2.400 -4.796 4.846 7.808 -7.889 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_195400 213.84 2.645 76.19 47.65 333.00 38.57 1.820 4.486 5.012 7.092 7.922 -69.61 13.44 47.00 33.89 2.630 -5.135 5.213 8.369 -8.496 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_202400 214.39 3.114 76.19 48.21 332.00 38.01 2.120 5.106 5.768 8.410 9.500 -69.61 14.00 47.00 33.86 3.090 -5.843 5.939 10.143 -10.310 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_203900 214.88 3.199 76.19 48.69 332.00 37.91 2.150 5.309 6.019 8.751 9.921 -69.61 14.48 47.50 33.57 3.180 -6.371 6.485 11.046 -11.244 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_205400 216.88 3.349 76.19 50.69 332.00 37.45 2.120 5.475 6.311 8.851 10.202 -69.61 16.48 48.00 33.17 3.320 -6.697 6.857 11.228 -11.496 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_212400 219.74 3.672 76.19 53.55 332.50 36.95 2.110 5.950 7.017 8.838 10.423 -69.61 19.34 47.00 33.45 3.620 -7.596 7.842 13.305 -13.736 
20100705_182400 1349.2458_0A 1349.2667_0B 20100705_213900 222.39 3.542 76.19 56.21 332.00 35.86 1.830 5.864 7.163 8.640 10.553 -69.61 22.00 48.00 32.65 3.400 -7.824 8.169 12.571 -13.125 
